url,jurisdiction,case_id,title,decision_year,nace_code,nace_label,companies,legal_basis,companies_normalized,docx_path
https://www.autoritedelaconcurrence.fr/fr/decision/relative-aux-conditions-de-commercialisation-du-supercarburant-sans-plomb-indice-doctane,French,92-D-56,relative aux conditions de commercialisation du supercarburant sans plomb à indice d'octane recherche 98 (S.P. 98),1992,G,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,"['Shell France', 'Société d\'importation Edouard Leclerc (Siplec)', 'Elf Antar France', 'Total Raffinage Distribution', 'Esso S.A.F.', 'BP France', 'Mobil Oil française']",,"[""shell"", ""societe d'importation edouard leclerc (siplec)"", ""elf antar"", ""total raffinage distribution"", ""esso s.a.f."", ""bp"", ""mobil oil francaise""]",relative-aux-conditions-de-commercialisation-du-supercarburant-sans-plomb-indice-doctane.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-la-saisine-de-la-societe-prisca-sa,French,92-D-57,relative à la saisine de la société Prisca S.A.,1992,R,"Arts, Entertainment and Recreation","['Prisca S.A.', 'Société civile pour la perception de la rémunération équitable de la communication au public des phonogrammes de commerce (S.P.R.E.)']",,"[""prisca"", ""societe civile pour la perception de la remuneration equitable de la communication au public des phonogrammes de commerce (s.p.r.e.)""]",relative-la-saisine-de-la-societe-prisca-sa.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-la-saisine-de-la-societe-la-cinq-sa,French,92-D-58,relative à la saisine de la société La Cinq S.A.,1992,R,"Arts, Entertainment and Recreation","['La Cinq S.A.', 'Fédération française de football', 'Union européenne des associations de football']",,"[""la cinq"", ""federation francaise de football"", ""union europeenne des associations de football""]",relative-la-saisine-de-la-societe-la-cinq-sa.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-au-secteur-du-negoce-du-charbon-domestique-dans-la-region-poitou-charentes-vendee,French,92-D-60,relative au secteur du négoce du charbon domestique dans la région Poitou-Charentes-Vendée,1992,B,Mining and Quarrying,[],,[],relative-au-secteur-du-negoce-du-charbon-domestique-dans-la-region-poitou-charentes-vendee.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-la-saisine-presentee-par-la-societe-beton-albigeois-sobea-et-concernant-le-marche,French,92-D-59,relative à la saisine présentée par la société Béton albigeois (Sobéa) et concernant le marché du béton prêt à l'emploi du Tarn-Nord,1992,F,Construction,"['Béton albigeois (Sobéa)', 'Béton de France']",Art. 102 TFEU,"[""beton albigeois (sobea)"", ""beton de""]",relative-la-saisine-presentee-par-la-societe-beton-albigeois-sobea-et-concernant-le-marche.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-des-pratiques-constatees-dans-le-secteur-da-la-fourniture-de-pain-aux,French,92-D-61,relative à des pratiques constatées dans le secteur da la fourniture de pain aux établissements scolaires de la ville de Nice,1992,I,Accommodation and Food Service Activities,"['Azur Restauration collective', 'Société creilloise de panification']",Art. 101 TFEU,"[""azur restauration collective"", ""societe creilloise de panification""]",relative-des-pratiques-constatees-dans-le-secteur-da-la-fourniture-de-pain-aux.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-une-saisine-de-la-societe-biwater,French,92-D-62,relative à une saisine de la société Biwater,1992,E,"Water supply; sewerage, waste management and remediation activities","['Biwater', 'Pont-à-Mousson']",,"[""biwater"", ""pont-a-mousson""]",relative-une-saisine-de-la-societe-biwater.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-des-pratiques-relevees-lors-dun-appel-doffres-lance-en-1990-par-la-commune-de,French,92-D-63,relative à des pratiques relevées lors d'un appel d'offres lancé en 1990 par la commune de Venarey-les-Laumes en Côte-d'Or,1992,F,Construction,"['Cegélec', 'Spie-Trindel', 'L\'Entreprise industrielle', 'Vernet et Bosser', 'Bizouard', 'Demongeot']",Art. 101 TFEU,"[""cegelec"", ""spie-trindel"", ""l'entreprise industrielle"", ""vernet et bosser"", ""bizouard"", ""demongeot""]",relative-des-pratiques-relevees-lors-dun-appel-doffres-lance-en-1990-par-la-commune-de.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-des-pratiques-en-matiere-de-fixation-des-cotisations-annuelles-la-charge-des,French,92-D-64,relative à des pratiques en matière de fixation des cotisations annuelles à la charge des porteurs de cartes bancaires,1992,K,Financial and Insurance Activities,"['Crédit lyonnais', 'Société générale', 'Banque nationale de Paris', 'G.I.E. Carte bleue', 'G.I.E. Carte bancaire']",Art. 101 TFEU,"[""credit lyonnais"", ""societe generale"", ""banque nationale de paris"", ""g.i.e. carte bleue"", ""g.i.e. carte bancaire""]",relative-des-pratiques-en-matiere-de-fixation-des-cotisations-annuelles-la-charge-des.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-des-pratiques-dentente-dans-le-secteur-de-la-lingerie-feminine,French,92-D-69,relative à des pratiques d'entente dans le secteur de la lingerie féminine,1992,G,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,"['Barbara', 'Simone Pérèle', 'Lou Diffusion', 'Triumph', 'V.G.S.', 'Colombine', 'Mme L...', 'A la Mascotte', 'Lejaby']",Art. 101 TFEU,"[""barbara"", ""simone perele"", ""lou diffusion"", ""triumph"", ""v.g.s."", ""colombine"", ""mme l..."", ""a la mascotte"", ""lejaby""]",relative-des-pratiques-dentente-dans-le-secteur-de-la-lingerie-feminine.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-une-saisine-de-la-societe-applicam,French,92-D-67,relative à une saisine de la société Applicam,1992,J,Information and Communication,"['Applicam', 'Innovatron', 'Bull', 'Schlumberger']",Art. 102 TFEU,"[""applicam"", ""innovatron"", ""bull"", ""schlumberger""]",relative-une-saisine-de-la-societe-applicam.docx
https://www.autoritedelaconcurrence.fr/fr/decision/propos-de-pratiques-intervenues-lors-de-la-passation-du-marche-de-construction-dun-pont,French,92-D-66,à propos de pratiques intervenues lors de la passation du marché de construction d'un pont sur la Durance à hauteur de Mirabeau,1992,F,Construction,"['Baudin-Châteauneuf', 'Bec frères', 'Campenon-Bernard', 'Chagnaud', 'Chantiers modernes', 'Dodin Sud', 'G.T.M.-B.T.P.', 'Pascal', 'Quillery', 'Richard Ducros', 'Spie Méditerranée']",,"[""baudin-chateauneuf"", ""bec freres"", ""campenon-bernard"", ""chagnaud"", ""chantiers modernes"", ""dodin sud"", ""g.t.m.-b.t.p."", ""pascal"", ""quillery"", ""richard ducros"", ""spie mediterranee""]",propos-de-pratiques-intervenues-lors-de-la-passation-du-marche-de-construction-dun-pont.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-une-saisine-de-la-societe-citecable,French,92-D-65,relative à une saisine de la société Citécâble,1992,J,Information and Communication,"['Citécâble', 'Société des auteurs, compositeurs et éditeurs de musique (S.A.C.E.M.)', 'Société pour l\'administration du droit de reproduction mécanique des auteurs, compositeurs et éditeurs de musique (S.D.R.M.)', 'Société civile des auteurs multimédia (S.C.A.M.)', 'Société civile des auteurs et compositeurs dramatiques (S.A.C.D.)', 'Société pour la propriété artistique des dessins et modèles (S.P.A.D.E.M.)', 'Société des auteurs dans les arts graphiques et plastiques (A.D.A.G.P.)', 'Communication-développement', 'Compagnie générale de vidéocommunication', 'Lyonnaise Communications']",,"[""citecable"", ""societe des auteurs, compositeurs et editeurs de musique (s.a.c.e.m.)"", ""societe pour l'administration du droit de reproduction mecanique des auteurs, compositeurs et editeurs de musique (s.d.r.m.)"", ""societe civile des auteurs multimedia (s.c.a.m.)"", ""societe civile des auteurs et compositeurs dramatiques (s.a.c.d.)"", ""societe pour la propriete artistique des dessins et modeles (s.p.a.d.e.m.)"", ""societe des auteurs dans les arts graphiques et plastiques (a.d.a.g.p.)"", ""communication-developpement"", ""compagnie generale de videocommunication"", ""lyonnaise communications""]",relative-une-saisine-de-la-societe-citecable.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-la-saisine-de-la-societe-distribution-logistique-dentaire-et-medicale,French,92-D-68,relative à la saisine de la société Distribution logistique dentaire et médicale,1992,C,Manufacturing,"['Distribution logistique dentaire et médicale', 'Courtage et montage du Saumurois', 'C.M.S. Dental', 'Brasseler', 'Demtal-Emco', 'G.A.C.D.', 'Alpha', 'Diama international']",Art. 101 TFEU,"[""distribution logistique dentaire et medicale"", ""courtage et montage du saumurois"", ""c.m.s. dental"", ""brasseler"", ""demtal-emco"", ""g.a.c.d."", ""alpha"", ""diama""]",relative-la-saisine-de-la-societe-distribution-logistique-dentaire-et-medicale.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-une-demande-de-mesures-conservatoires-presentee-par-la-societe-prestamusic,French,93-MC-01,relative à une demande de mesures conservatoires présentée par la société Prestamusic,1993,R,"Arts, Entertainment and Recreation","['Prestamusic', 'Glem Productions', 'La Baguetterie', 'Major Music 2000']",Art. 101 TFEU,"[""prestamusic"", ""glem productions"", ""la baguetterie"", ""major music 2000""]",relative-une-demande-de-mesures-conservatoires-presentee-par-la-societe-prestamusic.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-des-pratiques-anticoncurrentielles-dans-le-secteur-de-lenseignement-de-la-4,French,93-D-06,relative à des pratiques anticoncurrentielles dans le secteur de l'enseignement de la conduite des véhicules dans le département de l'Hérault,1993,P,Education,[],Art. 101 TFEU,[],relative-des-pratiques-anticoncurrentielles-dans-le-secteur-de-lenseignement-de-la-4.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-une-saisine-de-la-societe-frappaz,French,93-D-05,relative à une saisine de la société Frappaz,1993,C,Manufacturing,"['Frappaz', 'Enthone-Omi Inc.', 'Enthone-Omi France', 'Finima']",Art. 101 TFEU,"[""frappaz"", ""enthone-omi"", ""enthone-omi"", ""finima""]",relative-une-saisine-de-la-societe-frappaz.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-une-saisine-de-lentreprise-techno-direct,French,93-D-02,relative à une saisine de l'entreprise Techno Direct,1993,J,Information and Communication,"['Techno Direct', 'Analyses Conseils Informations', 'S.A. T.D.']",,"[""techno direct"", ""analyses conseils informations"", ""s.a. t.d.""]",relative-une-saisine-de-lentreprise-techno-direct.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-la-demande-davis-concernant-loperation-de-concentration-interessant-les-societes,French,93-D-01,relative à la demande d’avis concernant l’opération de concentration intéressant les sociétés Lyonnaise des Eaux-Dumez et Chantiers Modernes,1993,F,Construction,"['Lyonnaise des Eaux-Dumez', 'Chantiers Modernes']",Merger,"[""lyonnaise des eaux-dumez"", ""chantiers modernes""]",relative-la-demande-davis-concernant-loperation-de-concentration-interessant-les-societes.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-des-saisines-et-des-demandes-de-mesures-conservatoires-presentees-par-les-0,French,93-MC-03,"relative à des saisines et à des demandes de mesures conservatoires présentées par les sociétés Téléfleurs France, Transélite, Floritel, Fax Flor et Euroflora",1993,G,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,"['Téléfleurs France', 'Transélite', 'Floritel', 'Fax Flor', 'Euroflora', 'S.F.T.F. Interflora']",Art. 102 TFEU,"[""telefleurs"", ""transelite"", ""floritel"", ""fax flor"", ""euroflora"", ""s.f.t.f. interflora""]",relative-des-saisines-et-des-demandes-de-mesures-conservatoires-presentees-par-les-0.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-une-saisine-de-la-societe-universal-rasoirs,French,93-D-04,relative à une saisine de la société Universal Rasoirs,1993,G,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,"['Universal Rasoirs', 'Seb', 'Moulinex', 'Philips']",,"[""universal rasoirs"", ""seb"", ""moulinex"", ""philips""]",relative-une-saisine-de-la-societe-universal-rasoirs.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-la-saisine-presentee-par-m-et-mme-montariol-et-le-syndicat-des-pharmaciens-du,French,93-D-03,relative à la saisine présentée par M. et Mme Montariol et le syndicat des pharmaciens du Gard,1993,G,Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles,['C.E.R.P. Rhin-Rhône-Méditerranée'],Art. 102 TFEU,"[""c.e.r.p. rhin-rhone-mediterranee""]",relative-la-saisine-presentee-par-m-et-mme-montariol-et-le-syndicat-des-pharmaciens-du.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-une-saisine-presentee-par-la-societe-itcis,French,93-D-09,relative à une saisine présentée par la société I.T.C.I.S.,1993,P,Education,"['I.T.C.I.S.', 'Groupe Pigier', 'Groupe Educinvest']",Art. 102 TFEU,"[""i.t.c.i.s."", ""groupe pigier"", ""groupe educinvest""]",relative-une-saisine-presentee-par-la-societe-itcis.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-des-pratiques-relevees-lors-de-la-passation-de-marches-publics-relatifs-des,French,93-D-08,relative à des pratiques relevées lors de la passation de marchés publics relatifs à des travaux de bâtiment dans le département du Var,1993,F,Construction,"['Cazali', 'établissements Bernardi Père et Fils', 'Forti Constructions', 'O.C.E.', 'S.B.M.']",,"[""cazali"", ""etablissements bernardi pere et fils"", ""forti constructions"", ""o.c.e."", ""s.b.m.""]",relative-des-pratiques-relevees-lors-de-la-passation-de-marches-publics-relatifs-des.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-la-saisine-presentee-par-la-mutuelle-generale-des-services-publics,French,93-D-07,relative à la saisine présentée par la Mutuelle générale des services publics,1993,O,Public Administration and Defence; Compulsory Social Security,"['Mutuelle générale des services publics', 'Mutuelle Fonction publique']",,"[""mutuelle generale des services publics"", ""mutuelle fonction publique""]",relative-la-saisine-presentee-par-la-mutuelle-generale-des-services-publics.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-une-saisine-presentee-par-la-compagnie-cigna-france,French,93-D-12,relative à une saisine présentée par la compagnie Cigna France,1993,H,Transportation and Storage,"['Cigna France', 'S.A. France Handling']",,"[""cigna"", ""s.a. france handling""]",relative-une-saisine-presentee-par-la-compagnie-cigna-france.docx
https://www.autoritedelaconcurrence.fr/fr/decision/relative-une-entente-conclue-entre-les-societes-quantel-et-continuum-dans-le-secteur-des-0,French,93-D-11,relative à une entente conclue entre les sociétés Quantel et Continuum dans le secteur des lasers pulsés à forte puissance de crête destinés à la recherche scientifique,1993,C,Manufacturing,"['Quantel', 'Continuum']",Art. 101 TFEU,"[""quantel"", ""continuum""]",relative-une-entente-conclue-entre-les-societes-quantel-et-continuum-dans-le-secteur-des-0.docx
